country,admin1,admin2,admin3,time,time_precision,total_births,average_births_per_1km
Ethiopia,Somali,Fafan,Babile,2015-01-01T00:00:00,year,561.660418689251,1.1556798738461953
Ethiopia,Somali,Fafan,Gursum,2015-01-01T00:00:00,year,491.39291948080063,1.2440327075463307
Ethiopia,Somali,Fafan,Hareshen,2015-01-01T00:00:00,year,3429.074629843235,2.289101889080931
Ethiopia,Somali,Fafan,Jijiga,2015-01-01T00:00:00,year,16045.424439430237,6.693960967638814
Ethiopia,Somali,Fafan,Kebribeyah,2015-01-01T00:00:00,year,12577.741156816483,2.321473081730617
Ethiopia,Somali,Jarar,Aware,2015-01-01T00:00:00,year,5435.23457172513,1.2867506088364418
Ethiopia,Somali,Jarar,Degehabur,2015-01-01T00:00:00,year,7396.665907561779,0.4303389520340807
Ethiopia,Somali,Jarar,Degehamedo,2015-01-01T00:00:00,year,2851.3041603267193,0.5290970792961067
Ethiopia,Somali,Jarar,Gashamo,2015-01-01T00:00:00,year,5480.540911316872,0.3163553977901681
Ethiopia,Somali,Jarar,Gunagado,2015-01-01T00:00:00,year,2696.497654438019,1.0508564514567493
Ethiopia,Somali,Korahe,Debeweyin,2015-01-01T00:00:00,year,5968.505091398954,1.0644738882466478
Ethiopia,Somali,Korahe,Kebridehar,2015-01-01T00:00:00,year,8360.972404032946,0.5258473210083614
Ethiopia,Somali,Korahe,Shekosh,2015-01-01T00:00:00,year,1982.2554212361574,0.35492487399035944
Ethiopia,Somali,Korahe,Shilabo,2015-01-01T00:00:00,year,4067.9432594776154,0.375063918447134
Ethiopia,Somali,Liben,Dolo Odo,2015-01-01T00:00:00,year,10992.198683872819,0.9922548008551019
Ethiopia,Somali,Liben,Filtu,2015-01-01T00:00:00,year,7437.157331675291,0.6056317045338185
Ethiopia,Somali,Liben,Hudet,2015-01-01T00:00:00,year,2576.1112444400787,0.5462492036556571
Ethiopia,Somali,Liben,Moyale,2015-01-01T00:00:00,year,18348.66883996129,1.282406265023853
Ethiopia,Somali,Nogob,Dihun,2015-01-01T00:00:00,year,2196.5583065897226,0.9697829168166546
Ethiopia,Somali,Nogob,Fik,2015-01-01T00:00:00,year,9405.334317326546,2.096597039083046
Ethiopia,Somali,Nogob,Gerbo,2015-01-01T00:00:00,year,1018.0972129702568,0.8784272760744235
Ethiopia,Somali,Nogob,Hamero,2015-01-01T00:00:00,year,3298.4481338858604,0.9270511899622992
Ethiopia,Somali,Nogob,Lagahida,2015-01-01T00:00:00,year,216.05946058034897,0.26316621264354323
Ethiopia,Somali,Nogob,Meyumuluka,2015-01-01T00:00:00,year,2150.8961299955845,1.5020224371477546
Ethiopia,Somali,Nogob,Segeg,2015-01-01T00:00:00,year,1579.8932201862335,0.7836771925526952
Ethiopia,Somali,Nogob,Selahad,2015-01-01T00:00:00,year,338.71829414367676,0.3333841477792094
Ethiopia,Somali,Shabelle,Adadle,2015-01-01T00:00:00,year,1540.1768151819706,0.4120323208084459
Ethiopia,Somali,Shabelle,Denan,2015-01-01T00:00:00,year,1939.1257681772113,0.2796950480567159
Ethiopia,Somali,Shabelle,East Imi,2015-01-01T00:00:00,year,10160.619700461626,0.9042110617123454
Ethiopia,Somali,Shabelle,Ferfer,2015-01-01T00:00:00,year,1164.1290945857763,0.26675735439637405
Ethiopia,Somali,Shabelle,Gode,2015-01-01T00:00:00,year,865.8111661151052,0.18512105326386682
Ethiopia,Somali,Shabelle,Kelafo,2015-01-01T00:00:00,year,6497.6306516602635,1.9286526125438597
Ethiopia,Somali,Shabelle,Mustahil,2015-01-01T00:00:00,year,3588.355605378747,0.7669065196364067
Ethiopia,Somali,Siti,Afdem,2015-01-01T00:00:00,year,3765.3678947538137,0.72230345189983
Ethiopia,Somali,Siti,Ayisha,2015-01-01T00:00:00,year,3559.99559789896,0.4023503162182369
Ethiopia,Somali,Siti,Dembel,2015-01-01T00:00:00,year,5061.60625565052,1.7334267998803152
Ethiopia,Somali,Siti,Erer,2015-01-01T00:00:00,year,3278.731099098921,0.6761664465042113
Ethiopia,Somali,Siti,Miesso,2015-01-01T00:00:00,year,2366.0161985456944,0.6446910622740312
Ethiopia,Somali,Siti,Shinile,2015-01-01T00:00:00,year,6341.946520388126,0.6167408849934967
Ethiopia,"Southern Nations, Nationalities and Peoples",Alaba,Alaba,2015-01-01T00:00:00,year,9892.651609867811,9.670236177778897
Ethiopia,"Southern Nations, Nationalities and Peoples",Alle,Alle,2015-01-01T00:00:00,year,3453.1001446545124,2.811970801835922
Ethiopia,"Southern Nations, Nationalities and Peoples",Amaro,Amaro,2015-01-01T00:00:00,year,5469.961684517562,3.0609746415878916
Ethiopia,"Southern Nations, Nationalities and Peoples",Basketo,Basketo,2015-01-01T00:00:00,year,1869.3317281603813,3.7840723242112984
Ethiopia,"Southern Nations, Nationalities and Peoples",Bench Maji,Bero,2015-01-01T00:00:00,year,183.15986362099648,0.2627831615796219
Ethiopia,"Southern Nations, Nationalities and Peoples",Bench Maji,Debub Bench,2015-01-01T00:00:00,year,4406.655993103981,5.221156389933626
Ethiopia,"Southern Nations, Nationalities and Peoples",Bench Maji,Gurafereda,2015-01-01T00:00:00,year,900.989060703665,0.3082412113252361
Ethiopia,"Southern Nations, Nationalities and Peoples",Bench Maji,Maji,2015-01-01T00:00:00,year,1105.2255041208118,0.20798372301859464
Ethiopia,"Southern Nations, Nationalities and Peoples",Bench Maji,Menit Goldiye,2015-01-01T00:00:00,year,3211.2221735566854,1.5960348775132631
Ethiopia,"Southern Nations, Nationalities and Peoples",Bench Maji,Menit Shasha,2015-01-01T00:00:00,year,1272.651488415897,0.3672875868444147
Ethiopia,"Southern Nations, Nationalities and Peoples",Bench Maji,Semen Bench,2015-01-01T00:00:00,year,2240.422671675682,4.967677764247632
Ethiopia,"Southern Nations, Nationalities and Peoples",Bench Maji,Shay Bench,2015-01-01T00:00:00,year,2909.7897156476974,4.395452742670238
Ethiopia,"Southern Nations, Nationalities and Peoples",Bench Maji,Sheka,2015-01-01T00:00:00,year,247.99954861402512,0.45756374283030465
Ethiopia,"Southern Nations, Nationalities and Peoples",Bench Maji,Surma,2015-01-01T00:00:00,year,1299.3557616090402,0.23858901241444
Ethiopia,"Southern Nations, Nationalities and Peoples",Burji,Burji,2015-01-01T00:00:00,year,2235.7529162466526,1.4008476918838675
Ethiopia,"Southern Nations, Nationalities and Peoples",Dawro,Esira,2015-01-01T00:00:00,year,2807.603992640972,2.255103608546966
Ethiopia,"Southern Nations, Nationalities and Peoples",Dawro,Gena Bosa,2015-01-01T00:00:00,year,3636.9910737872124,3.3275307170971753
Ethiopia,"Southern Nations, Nationalities and Peoples",Dawro,Loma Bosa,2015-01-01T00:00:00,year,3702.809133172035,2.6581544387451794
Ethiopia,"Southern Nations, Nationalities and Peoples",Dawro,Mareka,2015-01-01T00:00:00,year,2890.2785918712616,5.723323944299528
Ethiopia,"Southern Nations, Nationalities and Peoples",Dawro,Tocha,2015-01-01T00:00:00,year,2389.697821378708,2.5890550610820235
Ethiopia,"Southern Nations, Nationalities and Peoples",Debub Omo,Bako Gazer,2015-01-01T00:00:00,year,5800.164970487356,2.355875292643118
Ethiopia,"Southern Nations, Nationalities and Peoples",Debub Omo,Bena Tsemay,2015-01-01T00:00:00,year,1782.311101604253,0.42802860269074283
Ethiopia,"Southern Nations, Nationalities and Peoples",Debub Omo,Dasenech (Kuraz),2015-01-01T00:00:00,year,1070.197700003162,0.45328153324996273
Ethiopia,"Southern Nations, Nationalities and Peoples",Debub Omo,Gelila,2015-01-01T00:00:00,year,909.8752718567848,3.0948138498530096
Ethiopia,"Southern Nations, Nationalities and Peoples",Debub Omo,Gnangatom,2015-01-01T00:00:00,year,1057.6771810073406,0.35456828059247086
Ethiopia,"Southern Nations, Nationalities and Peoples",Debub Omo,Hamer,2015-01-01T00:00:00,year,2241.088983055204,0.3202928373667578
Ethiopia,"Southern Nations, Nationalities and Peoples",Debub Omo,Male,2015-01-01T00:00:00,year,4094.4839407503605,2.3410428477703604
Ethiopia,"Southern Nations, Nationalities and Peoples",Debub Omo,Selamgo,2015-01-01T00:00:00,year,1078.1374238431454,0.19976605963371233
Ethiopia,"Southern Nations, Nationalities and Peoples",Derashe,Derashe,2015-01-01T00:00:00,year,2804.7931984625757,3.441464047193344
Ethiopia,"Southern Nations, Nationalities and Peoples",Gamo Gofa,Arba Minch Zuria,2015-01-01T00:00:00,year,7224.304876316804,4.842027396995177
Ethiopia,"Southern Nations, Nationalities and Peoples",Gamo Gofa,Ayida,2015-01-01T00:00:00,year,1005.6313719749451,4.054965209576391
Ethiopia,"Southern Nations, Nationalities and Peoples",Gamo Gofa,Bonke,2015-01-01T00:00:00,year,5960.752736449242,6.170551487007496
Ethiopia,"Southern Nations, Nationalities and Peoples",Gamo Gofa,Boreda,2015-01-01T00:00:00,year,2542.6636786460876,4.899159303749687
Ethiopia,"Southern Nations, Nationalities and Peoples",Gamo Gofa,Chencha,2015-01-01T00:00:00,year,5063.88238120079,11.641108922300667
Ethiopia,"Southern Nations, Nationalities and Peoples",Gamo Gofa,Daramalo,2015-01-01T00:00:00,year,2698.2100528478622,6.333826415135827
Ethiopia,"Southern Nations, Nationalities and Peoples",Gamo Gofa,Denibu Gofa,2015-01-01T00:00:00,year,4930.894431948662,4.848470434561123
Ethiopia,"Southern Nations, Nationalities and Peoples",Gamo Gofa,Dita,2015-01-01T00:00:00,year,3346.464442372322,8.222271357180153
Ethiopia,"Southern Nations, Nationalities and Peoples",Gamo Gofa,Geze Gofa,2015-01-01T00:00:00,year,2512.9560729265213,4.400973858014924
Ethiopia,"Southern Nations, Nationalities and Peoples",Gamo Gofa,Kemba,2015-01-01T00:00:00,year,5878.513961613178,4.00716698133141
Ethiopia,"Southern Nations, Nationalities and Peoples",Gamo Gofa,Kucha,2015-01-01T00:00:00,year,5939.228436350822,3.459073055533385
Ethiopia,"Southern Nations, Nationalities and Peoples",Gamo Gofa,Melekoza,2015-01-01T00:00:00,year,4207.754467591643,2.1523040754944467
Ethiopia,"Southern Nations, Nationalities and Peoples",Gamo Gofa,Mirab Abaya,2015-01-01T00:00:00,year,3117.540897537954,4.059298043669211
Ethiopia,"Southern Nations, Nationalities and Peoples",Gamo Gofa,Ubadebretsehay,2015-01-01T00:00:00,year,2552.7945674061775,3.1169652837682267
Ethiopia,"Southern Nations, Nationalities and Peoples",Gamo Gofa,Zala,2015-01-01T00:00:00,year,2415.477281689644,2.838398685886773
Ethiopia,"Southern Nations, Nationalities and Peoples",Gedeo,Bule,2015-01-01T00:00:00,year,4655.891544818878,15.676402507807671
Ethiopia,"Southern Nations, Nationalities and Peoples",Gedeo,Dila Zuria,2015-01-01T00:00:00,year,5132.942572593689,38.59355317739616
Ethiopia,"Southern Nations, Nationalities and Peoples",Gedeo,Kochere,2015-01-01T00:00:00,year,3296.3103864192963,13.677636458171353
Ethiopia,"Southern Nations, Nationalities and Peoples",Gedeo,Kochere Gedeb,2015-01-01T00:00:00,year,5476.45979309082,14.336282180866021
Ethiopia,"Southern Nations, Nationalities and Peoples",Gedeo,Wenago,2015-01-01T00:00:00,year,4349.177593231201,29.5862421308245
Ethiopia,"Southern Nations, Nationalities and Peoples",Gedeo,Yirgachefe,2015-01-01T00:00:00,year,7678.732639551163,20.207191156713588
Ethiopia,"Southern Nations, Nationalities and Peoples",Gurage,Abeshege,2015-01-01T00:00:00,year,3327.8628927469254,5.10408419132964
Ethiopia,"Southern Nations, Nationalities and Peoples",Gurage,Cheha,2015-01-01T00:00:00,year,6589.842677116394,9.676714650684866
Ethiopia,"Southern Nations, Nationalities and Peoples",Gurage,Endiguagn,2015-01-01T00:00:00,year,1741.9027156829834,10.621358022457215
Ethiopia,"Southern Nations, Nationalities and Peoples",Gurage,Enemorina Eaner,2015-01-01T00:00:00,year,9488.118453979492,9.791659911227546
Ethiopia,"Southern Nations, Nationalities and Peoples",Gurage,Ezha,2015-01-01T00:00:00,year,5150.079584598541,9.626316980558022
Ethiopia,"Southern Nations, Nationalities and Peoples",Gurage,Geta,2015-01-01T00:00:00,year,3774.616286277771,16.85096556374005
Ethiopia,"Southern Nations, Nationalities and Peoples",Gurage,Gumer,2015-01-01T00:00:00,year,4008.9708590507507,17.280046806253235
Ethiopia,"Southern Nations, Nationalities and Peoples",Gurage,Kebena,2015-01-01T00:00:00,year,3348.504959821701,8.630167422220879
Ethiopia,"Southern Nations, Nationalities and Peoples",Gurage,Kokir Gedbano,2015-01-01T00:00:00,year,3895.667066335678,5.494593887638474
Ethiopia,"Southern Nations, Nationalities and Peoples",Gurage,Mareko,2015-01-01T00:00:00,year,4630.112439155579,11.751554414100454
Ethiopia,"Southern Nations, Nationalities and Peoples",Gurage,Meskan,2015-01-01T00:00:00,year,8407.570543289185,13.21945053976287
Ethiopia,"Southern Nations, Nationalities and Peoples",Gurage,Muhur Na Aklil,2015-01-01T00:00:00,year,4200.041761875153,9.051814141972311
Ethiopia,"Southern Nations, Nationalities and Peoples",Gurage,Sodo,2015-01-01T00:00:00,year,6206.5201189517975,6.269212241365452
Ethiopia,"Southern Nations, Nationalities and Peoples",Hadiya,Analemmo,2015-01-01T00:00:00,year,3419.9235887527466,13.25551778586336
Ethiopia,"Southern Nations, Nationalities and Peoples",Hadiya,Dune,2015-01-01T00:00:00,year,3275.5516233444214,14.179877157335158
Ethiopia,"Southern Nations, Nationalities and Peoples",Hadiya,Gembora,2015-01-01T00:00:00,year,5210.670565843582,9.982127520773146
Ethiopia,"Southern Nations, Nationalities and Peoples",Hadiya,Gibe,2015-01-01T00:00:00,year,5462.305885314941,10.731445747180631
Ethiopia,"Southern Nations, Nationalities and Peoples",Hadiya,Limu,2015-01-01T00:00:00,year,8606.403797149658,18.75033507004283
Ethiopia,"Southern Nations, Nationalities and Peoples",Hadiya,Mierab Badawacho,2015-01-01T00:00:00,year,2907.6394357681274,15.632470084774878
Ethiopia,"Southern Nations, Nationalities and Peoples",Hadiya,Misha,2015-01-01T00:00:00,year,5987.5351819992065,11.514490734613858
Ethiopia,"Southern Nations, Nationalities and Peoples",Hadiya,Misrak Badawacho,2015-01-01T00:00:00,year,5725.815988540649,16.500910629800142
Ethiopia,"Southern Nations, Nationalities and Peoples",Hadiya,Shashogo,2015-01-01T00:00:00,year,4740.79507496953,12.642120199918747
Ethiopia,"Southern Nations, Nationalities and Peoples",Hadiya,Soro,2015-01-01T00:00:00,year,8234.482296943665,9.273065649711334
Ethiopia,"Southern Nations, Nationalities and Peoples",Keffa,Bita,2015-01-01T00:00:00,year,4164.184843301773,3.2106282523529477
Ethiopia,"Southern Nations, Nationalities and Peoples",Keffa,Chena,2015-01-01T00:00:00,year,5169.133050382137,4.102486547922331
Ethiopia,"Southern Nations, Nationalities and Peoples",Keffa,Cheta,2015-01-01T00:00:00,year,1912.1336034238338,2.4420607961990215
Ethiopia,"Southern Nations, Nationalities and Peoples",Keffa,Decha,2015-01-01T00:00:00,year,4639.310571394861,1.3549388351036393
Ethiopia,"Southern Nations, Nationalities and Peoples",Keffa,Gesha (Deka),2015-01-01T00:00:00,year,1897.4266364574432,2.3837018045947778
Ethiopia,"Southern Nations, Nationalities and Peoples",Keffa,Getawa,2015-01-01T00:00:00,year,3482.513838291168,2.96889500280577
Ethiopia,"Southern Nations, Nationalities and Peoples",Keffa,Gimbo,2015-01-01T00:00:00,year,3914.7915744781494,4.20042014428986
Ethiopia,"Southern Nations, Nationalities and Peoples",Keffa,Menjiwo,2015-01-01T00:00:00,year,4016.28090852499,3.392129145713674
Ethiopia,"Southern Nations, Nationalities and Peoples",Keffa,Sayilem,2015-01-01T00:00:00,year,2085.875503540039,2.2525653385961544
Ethiopia,"Southern Nations, Nationalities and Peoples",Keffa,Tulo,2015-01-01T00:00:00,year,1901.696389555931,3.0623130266601146
Ethiopia,"Southern Nations, Nationalities and Peoples",Kembata Tembaro,Anigacha,2015-01-01T00:00:00,year,3699.685185432434,19.890780566841045
Ethiopia,"Southern Nations, Nationalities and Peoples",Kembata Tembaro,Daniboya,2015-01-01T00:00:00,year,4569.649967670441,19.528418665258293
Ethiopia,"Southern Nations, Nationalities and Peoples",Kembata Tembaro,Doya Gena,2015-01-01T00:00:00,year,2680.406989097595,19.70887491983526
Ethiopia,"Southern Nations, Nationalities and Peoples",Kembata Tembaro,Hadero Tubito,2015-01-01T00:00:00,year,3989.4750871658325,18.907464868084514
Ethiopia,"Southern Nations, Nationalities and Peoples",Kembata Tembaro,Kacha Bira,2015-01-01T00:00:00,year,5180.333162784576,19.186419121424358
Ethiopia,"Southern Nations, Nationalities and Peoples",Kembata Tembaro,Kediada Gambela,2015-01-01T00:00:00,year,4601.278605461121,20.181046515180352
Ethiopia,"Southern Nations, Nationalities and Peoples",Kembata Tembaro,Tembaro,2015-01-01T00:00:00,year,4509.070068955421,11.651343847430029
Ethiopia,"Southern Nations, Nationalities and Peoples",Konso,Konso,2015-01-01T00:00:00,year,7814.581434190273,3.117104680570512
Ethiopia,"Southern Nations, Nationalities and Peoples",Konta,Konta,2015-01-01T00:00:00,year,3515.8481210656464,1.26834347801791
Ethiopia,"Southern Nations, Nationalities and Peoples",Sheka,Anderacha,2015-01-01T00:00:00,year,1405.239158987999,1.179881745581863
Ethiopia,"Southern Nations, Nationalities and Peoples",Sheka,Masha,2015-01-01T00:00:00,year,1331.2623682618141,1.3738517732320064
Ethiopia,"Southern Nations, Nationalities and Peoples",Sheka,Yeki,2015-01-01T00:00:00,year,4153.772961318493,6.831863423221205
Ethiopia,"Southern Nations, Nationalities and Peoples",Sidama,Aleta Wendo,2015-01-01T00:00:00,year,10544.548001289368,40.24636641713499
Ethiopia,"Southern Nations, Nationalities and Peoples",Sidama,Arbe Gonna,2015-01-01T00:00:00,year,4411.629821777344,13.208472520291448
Ethiopia,"Southern Nations, Nationalities and Peoples",Sidama,Aroresa,2015-01-01T00:00:00,year,5737.121238827705,6.655593084486897
Ethiopia,"Southern Nations, Nationalities and Peoples",Sidama,Awasa,2015-01-01T00:00:00,year,8209.249780997634,34.638184729947824
Ethiopia,"Southern Nations, Nationalities and Peoples",Sidama,Awasa Zuria,2015-01-01T00:00:00,year,4624.189127445221,13.174327998419432
Ethiopia,"Southern Nations, Nationalities and Peoples",Sidama,Bensa,2015-01-01T00:00:00,year,6756.202082514763,11.130481190304387
Ethiopia,"Southern Nations, Nationalities and Peoples",Sidama,Bona Zuria,2015-01-01T00:00:00,year,3709.206357717514,12.924063964172523
Ethiopia,"Southern Nations, Nationalities and Peoples",Sidama,Boricha,2015-01-01T00:00:00,year,8762.487721920013,12.204021896824532
Ethiopia,"Southern Nations, Nationalities and Peoples",Sidama,Bursa,2015-01-01T00:00:00,year,2918.202531814575,10.459507282489517
Ethiopia,"Southern Nations, Nationalities and Peoples",Sidama,Chire,2015-01-01T00:00:00,year,3482.3182258605957,7.377792851399567
Ethiopia,"Southern Nations, Nationalities and Peoples",Sidama,Chuko,2015-01-01T00:00:00,year,4776.796082854271,13.493774245351048
Ethiopia,"Southern Nations, Nationalities and Peoples",Sidama,Dale,2015-01-01T00:00:00,year,4799.310828208923,15.333261431977391
Ethiopia,"Southern Nations, Nationalities and Peoples",Sidama,Dara,2015-01-01T00:00:00,year,7266.459304094315,24.88513460306272
Ethiopia,"Southern Nations, Nationalities and Peoples",Sidama,Gorche,2015-01-01T00:00:00,year,2607.0276160240173,12.414417219161987
Ethiopia,"Southern Nations, Nationalities and Peoples",Sidama,Hulla,2015-01-01T00:00:00,year,6165.719660401344,17.975859068225493
Ethiopia,"Southern Nations, Nationalities and Peoples",Sidama,Loka Abaya,2015-01-01T00:00:00,year,10621.467111967504,9.629616601965099
Ethiopia,"Southern Nations, Nationalities and Peoples",Sidama,Malga,2015-01-01T00:00:00,year,3233.654016971588,14.698427349870855
Ethiopia,"Southern Nations, Nationalities and Peoples",Sidama,Shebe Dino,2015-01-01T00:00:00,year,12045.266491889954,42.264092953999835
Ethiopia,"Southern Nations, Nationalities and Peoples",Sidama,Wondo-Genet,2015-01-01T00:00:00,year,4842.084734916687,18.623402826602643
Ethiopia,"Southern Nations, Nationalities and Peoples",Sidama,Wonosho,2015-01-01T00:00:00,year,2069.899514198303,9.538707438701858
Ethiopia,"Southern Nations, Nationalities and Peoples",Silti,Alicho Woriro,2015-01-01T00:00:00,year,4807.672815322876,17.04848516071942
Ethiopia,"Southern Nations, Nationalities and Peoples",Silti,Dalocha,2015-01-01T00:00:00,year,3577.987545132637,8.642481993074002
Ethiopia,"Southern Nations, Nationalities and Peoples",Silti,Lanfero,2015-01-01T00:00:00,year,4544.473283559084,7.7418624932863445
Ethiopia,"Southern Nations, Nationalities and Peoples",Silti,Mierab Azenet Berbere,2015-01-01T00:00:00,year,2275.089454650879,13.38287914500517
Ethiopia,"Southern Nations, Nationalities and Peoples",Silti,Misrak Azenet Berbere,2015-01-01T00:00:00,year,2395.37744808197,13.089494251814045
Ethiopia,"Southern Nations, Nationalities and Peoples",Silti,Sankura,2015-01-01T00:00:00,year,2432.3852677345276,7.897354765371843
Ethiopia,"Southern Nations, Nationalities and Peoples",Silti,Selti,2015-01-01T00:00:00,year,5753.561794579029,10.835332946476514
Ethiopia,"Southern Nations, Nationalities and Peoples",Silti,Wilbareg,2015-01-01T00:00:00,year,5367.887987613678,9.467174581329237
Ethiopia,"Southern Nations, Nationalities and Peoples",Wolayita,Boloso Bombe,2015-01-01T00:00:00,year,4245.051381587982,13.224459132672841
Ethiopia,"Southern Nations, Nationalities and Peoples",Wolayita,Boloso sore,2015-01-01T00:00:00,year,7567.241937160492,22.061929845948956
Ethiopia,"Southern Nations, Nationalities and Peoples",Wolayita,Damot Gale,2015-01-01T00:00:00,year,7489.787303924561,23.852825808676943
Ethiopia,"Southern Nations, Nationalities and Peoples",Wolayita,Damot Pulasa,2015-01-01T00:00:00,year,4083.178659439087,22.43504757933564
Ethiopia,"Southern Nations, Nationalities and Peoples",Wolayita,Damot Sore,2015-01-01T00:00:00,year,3488.517704963684,16.3780173941957
Ethiopia,"Southern Nations, Nationalities and Peoples",Wolayita,Damot Weydie,2015-01-01T00:00:00,year,4951.722140550613,10.535579022448113
Ethiopia,"Southern Nations, Nationalities and Peoples",Wolayita,Diguna Fango,2015-01-01T00:00:00,year,3610.276089668274,8.20517293106426
Ethiopia,"Southern Nations, Nationalities and Peoples",Wolayita,Humbo,2015-01-01T00:00:00,year,4579.792387818918,5.252055490618025
Ethiopia,"Southern Nations, Nationalities and Peoples",Wolayita,Kindo Dida,2015-01-01T00:00:00,year,3280.4977247714996,7.116047125317786
Ethiopia,"Southern Nations, Nationalities and Peoples",Wolayita,Kindo Koysha,2015-01-01T00:00:00,year,5070.706725478172,7.849391215910483
Ethiopia,"Southern Nations, Nationalities and Peoples",Wolayita,Ofa,2015-01-01T00:00:00,year,4410.527480602264,9.933620451806902
Ethiopia,"Southern Nations, Nationalities and Peoples",Wolayita,Sodo Zuria,2015-01-01T00:00:00,year,10360.568189620972,19.010216861689855
Ethiopia,"Southern Nations, Nationalities and Peoples",Yem,Yem,2015-01-01T00:00:00,year,3713.9870198965073,4.177713183235666
Ethiopia,Tigray,Debubawi,Alaje,2015-01-01T00:00:00,year,4708.736773014069,5.063157820445235
Ethiopia,Tigray,Debubawi,Alamata,2015-01-01T00:00:00,year,5806.708713769913,6.712958050601055
Ethiopia,Tigray,Debubawi,Endamehoni,2015-01-01T00:00:00,year,4775.016150176525,6.2500211389745095
Ethiopia,Tigray,Debubawi,Enderta,2015-01-01T00:00:00,year,8839.17669826746,4.988248701053871
Ethiopia,Tigray,Debubawi,Hintalo Wejirat,2015-01-01T00:00:00,year,6252.373285442591,2.6938273526249854
Ethiopia,Tigray,Debubawi,Ofla,2015-01-01T00:00:00,year,7059.44624995999,5.3888902671450305
Ethiopia,Tigray,Debubawi,Raya Azebo,2015-01-01T00:00:00,year,5187.108182877302,2.4238823284473376
Ethiopia,Tigray,Debubawi,Saharti Samre,2015-01-01T00:00:00,year,5270.0823438465595,2.547164013458946
Ethiopia,Tigray,Mehakelegnaw,Adwa,2015-01-01T00:00:00,year,6344.645300149918,7.920905493320746
Ethiopia,Tigray,Mehakelegnaw,Ahferom,2015-01-01T00:00:00,year,6816.417138934135,4.5503452195822
Ethiopia,Tigray,Mehakelegnaw,Degua Temben,2015-01-01T00:00:00,year,5018.860351920128,4.047468025742039
Ethiopia,Tigray,Mehakelegnaw,Kola Temben,2015-01-01T00:00:00,year,6250.27539730072,3.7697680321475997
Ethiopia,Tigray,Mehakelegnaw,Laelay Maychew,2015-01-01T00:00:00,year,4223.9197689294815,6.294962397808467
Ethiopia,Tigray,Mehakelegnaw,Mereb Leke,2015-01-01T00:00:00,year,4602.915192604065,3.0422440136180207
Ethiopia,Tigray,Mehakelegnaw,Naeder Adet,2015-01-01T00:00:00,year,4702.077630341053,4.153778825389622
Ethiopia,Tigray,Mehakelegnaw,Tahtay Maychew,2015-01-01T00:00:00,year,4265.935623407364,6.264222648175277
Ethiopia,Tigray,Mehakelegnaw,Tanqua Abergele,2015-01-01T00:00:00,year,3511.2971673980355,2.0168277813888773
Ethiopia,Tigray,Mehakelegnaw,Werei Leke,2015-01-01T00:00:00,year,6616.7959814071655,4.34743494179183
Ethiopia,Tigray,Mi'irabawi,Kafta Humera,2015-01-01T00:00:00,year,2871.1156258285046,0.38882931010678556
Ethiopia,Tigray,Mi'irabawi,Tsegede,2015-01-01T00:00:00,year,4299.2235919088125,1.1071912417998486
Ethiopia,Tigray,Mi'irabawi,Welkait,2015-01-01T00:00:00,year,4554.5295533537865,0.9929212019519918
Ethiopia,Tigray,Misraqawi,Atsbi Wenberta,2015-01-01T00:00:00,year,4735.999933943152,3.4695970212037746
Ethiopia,Tigray,Misraqawi,Erob,2015-01-01T00:00:00,year,848.0920404791832,1.1681708546545224
Ethiopia,Tigray,Misraqawi,Ganta Afeshum,2015-01-01T00:00:00,year,6558.120628833771,9.906526629658265
Ethiopia,Tigray,Misraqawi,Gulomekeda,2015-01-01T00:00:00,year,3753.9879006147385,5.332369177009571
Ethiopia,Tigray,Misraqawi,Hawzen,2015-01-01T00:00:00,year,5025.405060529709,4.883775569027899
Ethiopia,Tigray,Misraqawi,Kelete Awelallo,2015-01-01T00:00:00,year,5115.375422239304,4.18949666031065
Ethiopia,Tigray,Misraqawi,Saesie Tsaedaemba,2015-01-01T00:00:00,year,6028.626044809818,4.3215957310464646
Ethiopia,Tigray,Semien Mi'irabaw,Asgede Tsimbila,2015-01-01T00:00:00,year,5396.776615142822,1.8667508181054384
Ethiopia,Tigray,Semien Mi'irabaw,Laelay Adiyabo,2015-01-01T00:00:00,year,4397.237500488758,2.0586317886183325
Ethiopia,Tigray,Semien Mi'irabaw,Medebay Zana,2015-01-01T00:00:00,year,5489.342917978764,4.30874640343702
Ethiopia,Tigray,Semien Mi'irabaw,Tahtay Adiyabo,2015-01-01T00:00:00,year,3999.6931637078524,1.0166988214814063
Ethiopia,Tigray,Semien Mi'irabaw,Tahtay Koraro,2015-01-01T00:00:00,year,4965.784531593323,6.13059818715225
Ethiopia,Tigray,Semien Mi'irabaw,Tselemti,2015-01-01T00:00:00,year,6125.314596191049,1.8477570425915681
